AU;AF;CR;AB;AR;BE;BN;BP;C1;C3;CA;CL;CT;CY;DA;DE;DI;DT;EA;EF;EI;EM;EP;ER;FU;FX;GA;GP;HO;ID;IS;J9;JI;LA;NR;OA;OI;PA;PD;PG;PI;PM;PN;PT;PU;PY;RI;RP;SC;SE;SN;SO;SP;TC;TI;U1;U2;UT;VL;WC;WE;Z9;C1raw;DB;AU_UN;AU1_UN;AU_UN_NR;SR_FULL;SR
191134088;191134088;;;;;;;PGSD;;;;;;31/12/2024;"buku pedoman; pendidikan karakter; integritas; permainan tradisional";;;;;;;;;;;;;;"buku pedoman; pendidikan karakter; integritas; permainan tradisional";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN BUKU PEDOMAN PENDIDIKAN KARAKTER INTEGRITAS BERBASIS PERMAINAN TRADISIONAL UNTUK ANAK USIA 10-12 TAHUN;;;;;;;;;;;;;;
191134078;191134078;;;;;;;PGSD;;;;;;31/12/2024;"buku pedoman; pendidikan karakter; ingin tahu; permainan tradisional";;;;;;;;;;;;;;"buku pedoman; pendidikan karakter; ingin tahu; permainan tradisional";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN BUKU PEDOMAN PENDIDIKAN KARAKTER RASA INGIN TAHU BERBASIS PERMAINAN TRADISIONAL UNTUK ANAK USIA 10-12 TAHUN;;;;;;;;;;;;;;
191134256;191134256;;;;;;;PGSD;;;;;;31/12/2024;"buku pedoman; pendidikan karakter; keterbukaan pikiran; permainan tradisional";;;;;;;;;;;;;;"buku pedoman; pendidikan karakter; keterbukaan pikiran; permainan tradisional";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN BUKU PEDOMAN PENDIDIKAN KARAKTER KETERBUKAAN PIKIRAN BERBASIS PERMAINAN TRADISIONAL UNTUK ANAK USIA 10-12 TAHUN;;;;;;;;;;;;;;
191134158;191134158;;;;;;;PGSD;;;;;;31/12/2024;"buku pedoman; pendidikan karakter; kecerdasan sosial; permainan tradisional";;;;;;;;;;;;;;"buku pedoman; pendidikan karakter; kecerdasan sosial; permainan tradisional";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN BUKU PEDOMAN PENDIDIKAN KARAKTER KECERDASAN SOSIAL BERBASIS PERMAINAN TRADISIONAL UNTUK ANAK USIA 10-12 TAHUN;;;;;;;;;;;;;;
191134128;191134128;;;;;;;PGSD;;;;;;31/12/2024;"buku pedoman; pendidikan karakter; senang belajar; permainan tradisional";;;;;;;;;;;;;;"buku pedoman; pendidikan karakter; senang belajar; permainan tradisional";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN BUKU PEDOMAN PENDIDIKAN KARAKTER SENANG BELAJAR BERBASIS PERMAINAN TRADISIONAL UNTUK ANAK USIA 10-12 TAHUN;;;;;;;;;;;;;;
191134224;191134224;;;;;;;PGSD;;;;;;31/12/2024;"buku pedoman; pendidikan karakter; keadilan; permainan tradisional";;;;;;;;;;;;;;"buku pedoman; pendidikan karakter; keadilan; permainan tradisional";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN BUKU PEDOMAN PENDIDIKAN KARAKTER RASA KEADILAN BERBASIS PERMAINAN TRADISIONAL UNTUK ANAK USIA 10-12 TAHUN;;;;;;;;;;;;;;
191134063;191134063;;;;;;;PGSD;;;;;;31/12/2024;"buku pedoman; pendidikan karakter; berwawasan luas; permainan tradisional";;;;;;;;;;;;;;"buku pedoman; pendidikan karakter; berwawasan luas; permainan tradisional";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN BUKU PEDOMAN PENDIDIKAN KARAKTER BERWAWASAN LUAS BERBASIS PERMAINAN TRADISIONAL UNTUK ANAK USIA 10-12 TAHUN;;;;;;;;;;;;;;
191134187;191134187;;;;;;;PGSD;;;;;;31/12/2024;"buku pedoman; pendidikan karakter; kepemimpinan; permainan tradisional";;;;;;;;;;;;;;"buku pedoman; pendidikan karakter; kepemimpinan; permainan tradisional";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN BUKU PEDOMAN PENDIDIKAN KARAKTER KEPEMIMPINAN BERBASIS PERMAINAN TRADISIONAL UNTUK ANAK USIA 10-12 TAHUN;;;;;;;;;;;;;;
191134013;191134013;;;;;;;PGSD;;;;;;31/12/2024;"lkpd; pedagogi reflektif; ingin tahu; udara bersih";;;;;;;;;;;;;;"lkpd; pedagogi reflektif; ingin tahu; udara bersih";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN LKPD MENGGUNAKAN MODEL PEDAGOGI REFLEKTIF MENUMBUHKAN SIKAP RASA INGIN TAHU MATERI UDARA BERSIH SISWA KELAS V SD;;;;;;;;;;;;;;
191134003;191134003;;;;;;;PGSD;;;;;;31/12/2024;"lkpd; pedagogi reflektif; percaya diri; ekosistem";;;;;;;;;;;;;;"lkpd; pedagogi reflektif; percaya diri; ekosistem";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN LKPD MENGGUNAKAN MODEL PEDAGOGI REFLEKTIF UNTUK MENUMBUHKAN SIKAP PERCAYA DIRI MATERI EKOSISTEM SISWA KELAS V SD;;;;;;;;;;;;;;
191134232;191134232;;;;;;;PGSD;;;;;;31/12/2024;"lkpd; pedagogi reflektif; empati; sumber daya alam";;;;;;;;;;;;;;"lkpd; pedagogi reflektif; empati; sumber daya alam";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN LKPD MENGGUNAKAN MODEL PEDAGOGI REFLEKTIF UNTUK MENUMBUHKAN KARAKTER EMPATI MATERI SUMBER DAYA ALAM SISWA KELAS IV SD;;;;;;;;;;;;;;
191134259;191134259;;;;;;;PGSD;;;;;;31/12/2024;"buku pedoman; pendidikan karakter; berwawasan luas; permainan tradisional";;;;;;;;;;;;;;"buku pedoman; pendidikan karakter; berwawasan luas; permainan tradisional";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN BUKU PEDOMAN PENDIDIKAN KARAKTER BERWAWASAN LUAS BERBASIS PERMAINAN TRADISIONAL UNTUK ANAK USIA 7-9 TAHUN;;;;;;;;;;;;;;
191134133;191134133;;;;;;;PGSD;;;;;;31/12/2024;"modul; ips; problem based learning; kegiatan ekonomi; komunikasi";;;;;;;;;;;;;;"modul; ips; problem based learning; kegiatan ekonomi; komunikasi";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN MODUL IPS MENGGUNAKAN MODEL PBL PADA MATERI KEGIATAN EKONOMI UNTUK MENUMBUHKAN KEMAMPUAN BERKOMUNIKASI SISWA KELAS V SD;;;;;;;;;;;;;;
191134177;191134177;;;;;;;PGSD;;;;;;31/12/2024;"buku pedoman; pendidikan karakter; optimis; permainan tradisional";;;;;;;;;;;;;;"buku pedoman; pendidikan karakter; optimis; permainan tradisional";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN BUKU PEDOMAN PENDIDIKAN KARAKTER OPTIMIS BERBASIS PERMAINAN TRADISIONAL UNTUK ANAK USIA 10-12 TAHUN;;;;;;;;;;;;;;
191134039;191134039;;;;;;;PGSD;;;;;;31/12/2024;"buku pedoman; pendidikan karakter; kepemimpinan; permainan tradisional";;;;;;;;;;;;;;"buku pedoman; pendidikan karakter; kepemimpinan; permainan tradisional";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN BUKU PEDOMAN PENDIDIKAN KARAKTER KEPEMIMPINAN BERBASIS PERMAINAN TRADISIONAL UNTUK ANAK USIA 7-9 TAHUN;;;;;;;;;;;;;;
191134279;191134279;;;;;;;PGSD;;;;;;31/12/2024;"buku pedoman; pendidikan karakter; integritas; permainan tradisional";;;;;;;;;;;;;;"buku pedoman; pendidikan karakter; integritas; permainan tradisional";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN BUKU PEDOMAN PENDIDIKAN KARAKTER INTEGRITAS BERBASIS PERMAINAN TRADISIONAL UNTUK ANAK USIA 7-9 TAHUN;;;;;;;;;;;;;;
191134004;191134004;;;;;;;PGSD;;;;;;31/12/2024;"lkpd; pedagogi reflektif; pengendalian diri; manfaat energi";;;;;;;;;;;;;;"lkpd; pedagogi reflektif; pengendalian diri; manfaat energi";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN LKPD MENGGUNAKAN MODEL PEDAGOGI REFLEKTIF UNTUK MENUMBUHKAN SIKAP PENGENDALIAN DIRI MATERI MANFAAT ENERGI SISWA KELAS IV SD;;;;;;;;;;;;;;
191134016;191134016;;;;;;;PGSD;;;;;;31/12/2024;"lkpd; pedagogi reflektif; kecerdasan sosial; manusia dan lingkungan";;;;;;;;;;;;;;"lkpd; pedagogi reflektif; kecerdasan sosial; manusia dan lingkungan";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN LKPD MENGGUNAKAN MODEL PEDAGOGI REFLEKTIF UNTUK MENUMBUHKAN KECERDASAN SOSIAL MATERI MANUSIA DAN LINGKUNGAN SISWA KELAS V SD;;;;;;;;;;;;;;
191134055;191134055;;;;;;;PGSD;;;;;;31/12/2024;"lkpd; pedagogi reflektif; berintegritas; lingkungan dan manfaatnya";;;;;;;;;;;;;;"lkpd; pedagogi reflektif; berintegritas; lingkungan dan manfaatnya";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN LKPD MENGGUNAKAN MODEL PEDAGOGI REFLEKTIF UNTUK MENUMBUHKAN KARAKTER BERINTEGRITAS MATERI LINGKUNGAN DAN MANFAATNYA SISWA KELAS V SD;;;;;;;;;;;;;;
191134264;191134264;;;;;;;PGSD;;;;;;31/12/2024;"lkpd; pedagogi reflektif; kebaikan hati; makanan sehat";;;;;;;;;;;;;;"lkpd; pedagogi reflektif; kebaikan hati; makanan sehat";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN LKPD MENGGUNAKAN MODEL PEDAGOGI REFLEKTIF UNTUK MENUMBUHKAN KARAKTER KEBAIKAN HATI MATERI MAKANAN SEHAT SISWA KELAS V SD;;;;;;;;;;;;;;
191134276;191134276;;;;;;;PGSD;;;;;;31/12/2024;"buku soal; computational thinking; fauna indonesia";;;;;;;;;;;;;;"buku soal; computational thinking; fauna indonesia";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN BUKU SOAL UNTUK MELATIH COMPUTATIONAL THINKING SISWA KELAS V SD DENGAN KONTEKS FAUNA INDONESIA ;;;;;;;;;;;;;;
191134266;191134266;;;;;;;PGSD;;;;;;31/12/2024;"modul; jenis pekerjaan; kooperatif; jigsaw; komunikasi";;;;;;;;;;;;;;"modul; jenis pekerjaan; kooperatif; jigsaw; komunikasi";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN MODUL JENIS-JENIS PEKERJAAN MENGGUNAKAN MODEL KOOPERATIF JIGSAW 2 UNTUK MENUMBUHKAN KEMAMPUAN KOMUNIKASI SISWA KELAS IV SD;;;;;;;;;;;;;;
191134135;191134135;;;;;;;PGSD;;;;;;31/12/2024;"modul; ips; jenis pekerjaan; kooperatif; stad; kolaborasi";;;;;;;;;;;;;;"modul; ips; jenis pekerjaan; kooperatif; stad; kolaborasi";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN MODUL IPS JENIS-JENIS PEKERJAAN MENGGUNAKAN MODEL KOOPERATIF STAD UNTUK MELATIHKAN KEMAMPUAN KOLABORASI SISWA KELAS IV SD;;;;;;;;;;;;;;
191134138;191134138;;;;;;;PGSD;;;;;;31/12/2024;"modul; ips; pembelajaran berbasis projek; kreativitas; keberagaman budaya";;;;;;;;;;;;;;"modul; ips; pembelajaran berbasis projek; kreativitas; keberagaman budaya";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN MODUL IPS BERBASIS PROYEK UNTUK MENUMBUHKAN KREATIVITAS PADA MATERI KEBERAGAMAN BUDAYA BAGI SISWA KELAS IV SD;;;;;;;;;;;;;;
191134040;191134040;;;;;;;PGSD;;;;;;31/12/2024;"lkpd; pedagogi reflektif; karakter; berintegritas; pentingnya makanan sehat";;;;;;;;;;;;;;"lkpd; pedagogi reflektif; karakter; berintegritas; pentingnya makanan sehat";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN LKPD MENGGUNAKAN MODEL PEDAGOGI REFLEKTIF UNTUK MENUMBUHKAN KARAKTER BERINTEGRITAS MATERI PENTINGNYA MAKANAN SEHAT SISWA KELAS V SD;;;;;;;;;;;;;;
191134150;191134150;;;;;;;PGSD;;;;;;31/12/2024;"ekstrakurikuler; sains";;;;;;;;;;;;;;"ekstrakurikuler; sains";;;;;;;;;20221;;;;;;;2022;;;;;;;;;KENDALA IMPLEMENTASI EKSTRAKURIKULER SAINS DI SEKOLAH DASAR NEGERI SE-KECAMATAN JETIS KOTA YOGYAKARTA;;;;;;;;;;;;;;
191134042;191134042;;;;;;;PGSD;;;;;;31/12/2024;"lkpd; laboratorium virtual; sistem pernapasan manusia; literasi sains";;;;;;;;;;;;;;"lkpd; laboratorium virtual; sistem pernapasan manusia; literasi sains";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN LKPD BERBASIS VIRTUAL LAB MATERI SISTEM PERNAPASAN MANUSIA UNTUK MELATIH KEMAMPUAN LITERASI SAINS SISWA KELAS V SD;;;;;;;;;;;;;;
191134287;191134287;;;;;;;PGSD;;;;;;31/12/2024;"buku pedoman; pendidikan karakter; keadilan; permainan tradisional";;;;;;;;;;;;;;"buku pedoman; pendidikan karakter; keadilan; permainan tradisional";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN BUKU PEDOMAN PENDIDIKAN KARAKTER RASA KEADILAN BERBASIS PERMAINAN TRADISIONAL UNTUK ANAK USIA 7-9 TAHUN;;;;;;;;;;;;;;
191134173;191134173;;;;;;;PGSD;;;;;;31/12/2024;"buku pedoman; pendidikan karakter; tanggung jawab sosial; permainan tradisional";;;;;;;;;;;;;;"buku pedoman; pendidikan karakter; tanggung jawab sosial; permainan tradisional";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN BUKU PEDOMAN PENDIDIKAN KARAKTER TANGGUNG JAWAB SOSIAL BERBASIS PERMAINAN TRADISIONAL UNTUK ANAK USIA 10-12 TAHUN;;;;;;;;;;;;;;
191134124;191134124;;;;;;;PGSD;;;;;;31/12/2024;"modul; keanekaragaman sosial budaya; problem based learning; pemecahan masalah";;;;;;;;;;;;;;"modul; keanekaragaman sosial budaya; problem based learning; pemecahan masalah";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN MODUL KEANEKARAGAMAN SOSIAL BUDAYA MENGGUNAKAN MODEL PROBLEM BASED LEARNING  UNTUK MENUMBUHKAN KEMAMPUAN MEMECAHKAN MASALAH PADA SISWA KELAS IV;;;;;;;;;;;;;;
191134095;191134095;;;;;;;PGSD;;;;;;31/12/2024;"modul; interaksi manusia dengan lingkungan; problem based learning; pemecahan masalah";;;;;;;;;;;;;;"modul; interaksi manusia dengan lingkungan; problem based learning; pemecahan masalah";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN MODUL INTERAKSI MANUSIA DENGAN LINGKUNGAN MENGGUNAKAN MODEL PBL UNTUK MENUMBUHKAN KEMAMPUAN MEMECAHKAN MASALAH SISWA KELAS V SD;;;;;;;;;;;;;;
191134008;191134008;;;;;;;PGSD;;;;;;31/12/2024;"lkpd; pedagogi reflektif; hormat; indahnya kebersamaan";;;;;;;;;;;;;;"lkpd; pedagogi reflektif; hormat; indahnya kebersamaan";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN LKPD MENGGUNAKAN MODEL PEDAGOGI REFLEKTIF UNTUK MENUMBUHKAN SIKAP HORMAT MATERI INDAHNYA KEBERSAMAAN SISWA KELAS IV SD;;;;;;;;;;;;;;
191134023;191134023;;;;;;;PGSD;;;;;;31/12/2024;"lkpd; pedagogi reflektif; toleransi; indahnya kebersamaan";;;;;;;;;;;;;;"lkpd; pedagogi reflektif; toleransi; indahnya kebersamaan";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN LKPD MENGGUNAKAN MODEL PEDAGOGI REFLEKTIF UNTUK MENUMBUHKAN SIKAP TOLERANSI MATERI INDAHNYA KEBERSAMAAN SISWA KELAS IV SD;;;;;;;;;;;;;;
191134051;191134051;;;;;;;PGSD;;;;;;31/12/2024;"lkpd; laboratorium virtual; literasi sains; mengukur ph";;;;;;;;;;;;;;"lkpd; laboratorium virtual; literasi sains; mengukur ph";;;;;;;;;20221;;;;;;;2022;;;;;;;;;"PENGEMBANGAN LKPD BERBASIS LABORATORIUM VIRTUAL UNTUK MELATIH KOMPETENSI LITERASAI SAINS DALAM ""KONTEKS MENGUKUR PH"" SISWA KELAS V SD";;;;;;;;;;;;;;
191134056;191134056;;;;;;;PGSD;;;;;;31/12/2024;"buku soal; computational thinking; kuliner indonesia";;;;;;;;;;;;;;"buku soal; computational thinking; kuliner indonesia";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN BUKU SOAL COMPUTATIONAL THINKING KONTEKS KULINER INDONESIA UNTUK SISWA KELAS V SD KANISIUS WIROBRAJAN I;;;;;;;;;;;;;;
191134277;191134277;;;;;;;PGSD;;;;;;31/12/2024;"media; evaluasi; kartu domino; indra penglihatan";;;;;;;;;;;;;;"media; evaluasi; kartu domino; indra penglihatan";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN MEDIA EVALUASI KARTU DOMINO IPA PADA MATERI INDRA PENGLIHATAN BAGI SISWA KELAS IV SEKOLAH DASAR;;;;;;;;;;;;;;
191134076;191134076;;;;;;;PGSD;;;;;;31/12/2024;"buku; cerita bergambar; karakter; kemandirian; fungsi huruf kapital";;;;;;;;;;;;;;"buku; cerita bergambar; karakter; kemandirian; fungsi huruf kapital";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN BUKU CERITA BERGAMBAR BERMUATAN KARAKTER KEMANDIRIAN PADA TOPIK FUNGSI HURUF KAPITAL BAGI SISWA KELAS II SD;;;;;;;;;;;;;;
191134045;191134045;;;;;;;PGSD;;;;;;31/12/2024;"media; evaluasi; uno stacko; perkalian; pembagian; bilangan cacah";;;;;;;;;;;;;;"media; evaluasi; uno stacko; perkalian; pembagian; bilangan cacah";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN MEDIA EVALUASI UNO STACKO PADA MATERI PERKALIAN DAN PEMBAGIAN BILANGAN CACAH UNTUK PESERTA DIDIK KELAS II SD;;;;;;;;;;;;;;
191134106;191134106;;;;;;;PGSD;;;;;;31/12/2024;"motivasi belajar; hasil belajar; ips; pembelajaran berbasis projek";;;;;;;;;;;;;;"motivasi belajar; hasil belajar; ips; pembelajaran berbasis projek";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENINGKATAN MOTIVASI DAN HASIL BELAJAR PADA MATA PELAJARAN IPS KELAS V DI SD KANISIUS GAYAM I MELALUI MODEL PEMBELAJARAN BERBASIS PROYEK ;;;;;;;;;;;;;;
191134035;191134035;;;;;;;PGSD;;;;;;31/12/2024;"lkpd; pedagogi reflektif; tanggung jawab; udara bersih";;;;;;;;;;;;;;"lkpd; pedagogi reflektif; tanggung jawab; udara bersih";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN LKPD MENGGUNAKAN MODEL PEDAGOGI REFLEKTIF UNTUK MENUMBUHKAN SIKAP TANGGUNG JAWAB MATERI UDARA BERSIH UNTUK SISWA KELAS V SD;;;;;;;;;;;;;;
191134065;191134065;;;;;;;PGSD;;;;;;31/12/2024;"media; permainan; moana; working memory; pengelolaan uang";;;;;;;;;;;;;;"media; permainan; moana; working memory; pengelolaan uang";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN MEDIA PERMAINAN MOANA UNTUK MELATIH KETERAMPILAN WORKING MEMORY ANAK USIA 8 TAHUN PADA AKTIVITAS PENGELOLAAN UANG;;;;;;;;;;;;;;
191134033;191134033;;;;;;;PGSD;;;;;;31/12/2024;"modul; peninggalan sejarah; discovery learning; pengambilan keputusan";;;;;;;;;;;;;;"modul; peninggalan sejarah; discovery learning; pengambilan keputusan";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN MODUL PEMBELAJARAN PENINGGALAN SEJARAH MENGGUNAKAN MODEL DISCOCERY LEARNING UNTUK MENUMBUHKAN KEMAMPUAN PENGAMBILAN KEPUTUSAN SISWA KELAS IV SD;;;;;;;;;;;;;;
191134268;191134268;;;;;;;PGSD;;;;;;31/12/2024;"desain pembelajaran; computational thinking";;;;;;;;;;;;;;"desain pembelajaran; computational thinking";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN DESAIN PEMBELAJARAN BERBASIS COMPUTATIONAL THINKING TEMA 5 SUBTEMA 3 UNTUK KELAS V SD;;;;;;;;;;;;;;
191134098;191134098;;;;;;;PGSD;;;;;;31/12/2024;"buku panduan; physical distancing; montessori; covid-19";;;;;;;;;;;;;;"buku panduan; physical distancing; montessori; covid-19";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN BUKU PANDUAN PHYSICAL DISTANCING BERBASIS METODE MONTESSORI DI MASA PANDEMI COVID-19 UNTUK SISWA SD KELAS BAWAH;;;;;;;;;;;;;;
191134011;191134011;;;;;;;PGSD;;;;;;31/12/2024;"ekstrakurikuler; sains";;;;;;;;;;;;;;"ekstrakurikuler; sains";;;;;;;;;20221;;;;;;;2022;;;;;;;;;KENDALA IMPLEMENTASI EKSTRAKURIKULER SAINS DI SEKOLAH DASAR NEGERI SE-KECAMATAN GAMPING KABUPATEN SLEMAN;;;;;;;;;;;;;;
191134054;191134054;;;;;;;PGSD;;;;;;31/12/2024;"buku panduan; pembuatan sabun cuci tangan cair alami; montessori; covid-19";;;;;;;;;;;;;;"buku panduan; pembuatan sabun cuci tangan cair alami; montessori; covid-19";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN BUKU PANDUAN PEMBUATAN SABUN CUCI TANGAN CAIR ALAMI BERBASIS METODE MONTESSORI ERA COVID-19 UNTUK SISWA KELAS ATAS;;;;;;;;;;;;;;
191134186;191134186;;;;;;;PGSD;;;;;;31/12/2024;"buku pedoman; pendidikan karakter; senang belajar; permainan tradisional";;;;;;;;;;;;;;"buku pedoman; pendidikan karakter; senang belajar; permainan tradisional";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN BUKU PEDOMAN PENDIDIKAN KARAKTER SENANG BELAJAR BERBASIS PERMAINAN TRADISIONAL UNTUK ANAK USIA 7-9 TAHUN;;;;;;;;;;;;;;
191134240;191134240;;;;;;;PGSD;;;;;;31/12/2024;"ekstrakurikuler; sains";;;;;;;;;;;;;;"ekstrakurikuler; sains";;;;;;;;;20221;;;;;;;2022;;;;;;;;;KENDALA IMPLEMENTASI EKSTRAKURIKULER SAINS DI SEKOLAH DASAR SE-KECAMATAN PAKUALAMAN KOTA YOGYAKARTA;;;;;;;;;;;;;;
191134034;191134034;;;;;;;PGSD;;;;;;31/12/2024;"ekstrakurikuler; sains";;;;;;;;;;;;;;"ekstrakurikuler; sains";;;;;;;;;20221;;;;;;;2022;;;;;;;;;KENDALA IMPLEMENTASI EKSTRAKURIKULER SAINS DI SEKOLAH DASAR NEGERI SE-KECAMATAN PRAMBANAN KABUPATEN SLEMAN;;;;;;;;;;;;;;
191134290;191134290;;;;;;;PGSD;;;;;;31/12/2024;"ekstrakurikuler; sains";;;;;;;;;;;;;;"ekstrakurikuler; sains";;;;;;;;;20221;;;;;;;2022;;;;;;;;;KENDALA IMPLEMENTASI EKSTRAKURIKULER SAINS DI SEKOLAH DASAR SE-KECAMATAN NGAMPILAN KOTA YOGYAKARTA;;;;;;;;;;;;;;
191134017;191134017;;;;;;;PGSD;;;;;;31/12/2024;"lkpd; keragaman; pembelajaran berbasis projek; berpikir kreatif";;;;;;;;;;;;;;"lkpd; keragaman; pembelajaran berbasis projek; berpikir kreatif";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN LEMBAR KERJA PESERTA DIDIK MATERI KERAGAMAN DENGAN PROJECT BASED LEARNING UNTUK MENINGKATKAN KEMAMPUAN BERPIKIR KREATIF SISWA KELAS IV SD;;;;;;;;;;;;;;
191134115;191134115;;;;;;;PGSD;;;;;;31/12/2024;"modul; perubahan sosial budaya indonesia; pembelajaran berbasis projek; kreativitas";;;;;;;;;;;;;;"modul; perubahan sosial budaya indonesia; pembelajaran berbasis projek; kreativitas";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN MODUL PERUBAHAN SOSIAL BUDAYA INDONESIA MENGGUNAKAN MODEL PJBL UNTUK MENUMBUHKAN KEMAMPUAN KREATIVITAS SISWA KELAS VI SD ;;;;;;;;;;;;;;
191134012;191134012;;;;;;;PGSD;;;;;;31/12/2024;"buku soal; computational thinking; permainan tradisional";;;;;;;;;;;;;;"buku soal; computational thinking; permainan tradisional";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN BUKU SOAL COMPUTATIONAL THINKING KONTEKS PERMAINAN TRADISIONAL UNTUK SISWA KELAS V SD;;;;;;;;;;;;;;
191134026;191134026;;;;;;;PGSD;;;;;;31/12/2024;"modul; proklamasi kemerdekaan indonesia; problem based learning; pengambilan keputusan";;;;;;;;;;;;;;"modul; proklamasi kemerdekaan indonesia; problem based learning; pengambilan keputusan";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN MODUL PROKLAMASI KEMERDEKAAN INDONESIA DENGAN MODEL PBL UNTUK MENUMBUHKAN KEMAMPUAN PENGAMBILAN KEPUTUSAN SISWA KELAS VI SD;;;;;;;;;;;;;;
191134081;191134081;;;;;;;PGSD;;;;;;31/12/2024;"ekstrakurikuler; sains";;;;;;;;;;;;;;"ekstrakurikuler; sains";;;;;;;;;20221;;;;;;;2022;;;;;;;;;KENDALA IMPLEMENTASI EKSTRAKURIKULER SAINS DI SEKOLAH DASAR SE-KECAMATAN GEDONGTENGEN KOTA YOGYAKARTA;;;;;;;;;;;;;;
191134280;191134280;;;;;;;PGSD;;;;;;31/12/2024;"ekstrakurikuler; sains";;;;;;;;;;;;;;"ekstrakurikuler; sains";;;;;;;;;20221;;;;;;;2022;;;;;;;;;KENDALA IMPLEMENTASI EKSTRAKURIKULER SAINS DI SEKOLAH DASAR NEGERI SE-KECAMATAN MERGANGSAN KOTA YOGYAKARTA;;;;;;;;;;;;;;
191134245;191134245;;;;;;;PGSD;;;;;;31/12/2024;"media; kartu; suku kata; bahasa indonesia; membaca";;;;;;;;;;;;;;"media; kartu; suku kata; bahasa indonesia; membaca";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN MEDIA KARTU SUKU KATA MATA PELAJARAN BAHASA INDONESIA DALAM MEMBACA KELAS I SD NEGERI CONDONGCATUR;;;;;;;;;;;;;;
191134009;191134009;;;;;;;PGSD;;;;;;31/12/2024;"modul; asean; kooperatif; script";;;;;;;;;;;;;;"modul; asean; kooperatif; script";;;;;;;;;20221;;;;;;;2022;;;;;;;;;PENGEMBANGAN MODUL ASEAN MENGGUNAKAN MODEL PEMBELAJARAN COOPERATIVE SCRIPT UNTUK MENUMBUHKAN KEMAMPAUAN BERPIKIR KRTIS SISWA KELAS VI SD;;;;;;;;;;;;;;
